date,curvature,type,metric,Station,Cycle
2010-02-18,-51.142857142857146,low,FR,MOSC,24
2010-02-24,-67.8,low,FR,MOSC,24
2010-02-25,-59.2,low,FR,MOSC,24
2010-02-26,-62.46666666666667,low,FR,MOSC,24
2010-02-27,-36.59090909090909,low,FR,MOSC,24
2010-02-28,-68.0,low,FR,MOSC,24
2010-03-01,-56.38461538461539,low,FR,MOSC,24
2010-03-02,-109.66666666666667,low,FR,MOSC,24
2010-03-03,-83.3,low,FR,MOSC,24
2010-03-04,-39.89473684210526,low,FR,MOSC,24
2010-03-05,-99.66666666666667,low,FR,MOSC,24
2010-03-06,-46.333333333333336,low,FR,MOSC,24
2010-03-08,-38.375,low,FR,MOSC,24
2010-03-13,-67.7,low,FR,MOSC,24
2010-03-14,-60.06666666666667,low,FR,MOSC,24
2010-03-15,-36.80769230769231,low,FR,MOSC,24
2010-03-16,-36.81818181818182,low,FR,MOSC,24
2010-04-09,-42.30769230769231,low,FR,MOSC,24
2010-04-10,-40.3,low,FR,MOSC,24
2010-04-11,-58.61538461538461,low,FR,MOSC,24
2010-04-13,-39.52173913043478,low,FR,MOSC,24
2010-04-20,-62.333333333333336,low,FR,MOSC,24
2010-04-21,-39.25,low,FR,MOSC,24
2010-04-29,-71.6,low,FR,MOSC,24
2010-05-01,-60.72222222222222,low,FR,MOSC,24
2010-05-02,-47.285714285714285,low,FR,MOSC,24
2010-05-06,-48.285714285714285,low,FR,MOSC,24
2010-05-07,-68.28571428571429,low,FR,MOSC,24
2010-05-08,-97.875,low,FR,MOSC,24
2010-05-09,-58.5,low,FR,MOSC,24
2010-05-10,-38.333333333333336,low,FR,MOSC,24
2010-05-13,-83.3,low,FR,MOSC,24
2010-05-14,-134.0,low,FR,MOSC,24
2010-05-15,-50.61904761904762,low,FR,MOSC,24
2010-05-16,-79.41666666666667,low,FR,MOSC,24
2010-05-17,-39.32142857142857,low,FR,MOSC,24
2010-05-22,-68.63636363636364,low,FR,MOSC,24
2010-05-23,-44.958333333333336,low,FR,MOSC,24
2010-05-24,-37.06060606060606,low,FR,MOSC,24
2010-05-25,-96.31132075471699,low,FR,MOSC,24
2010-05-26,-74.8688524590164,low,FR,MOSC,24
2010-05-27,-60.28333333333333,low,FR,MOSC,24
2010-06-25,-39.6,low,FR,MOSC,24
2010-06-30,-58.166666666666664,low,FR,MOSC,24
2010-07-01,-38.535714285714285,low,FR,MOSC,24
2010-07-06,-39.375,low,FR,MOSC,24
2010-07-13,-35.266666666666666,low,FR,MOSC,24
2010-07-28,-53.285714285714285,low,FR,MOSC,24
2010-08-02,-38.407407407407405,low,FR,MOSC,24
2010-08-14,-50.13333333333333,low,FR,MOSC,24
2010-08-15,-47.8235294117647,low,FR,MOSC,24
2010-08-16,-36.608695652173914,low,FR,MOSC,24
2010-08-17,-45.80952380952381,low,FR,MOSC,24
2010-08-18,-33.6,low,FR,MOSC,24
2010-08-19,-37.42424242424242,low,FR,MOSC,24
2010-08-20,-33.48888888888889,low,FR,MOSC,24
2010-08-29,-71.3,low,FR,MOSC,24
2010-08-30,-51.5,low,FR,MOSC,24
2010-08-31,-114.83333333333333,low,FR,MOSC,24
2010-09-02,-36.275862068965516,low,FR,MOSC,24
2010-09-03,-40.21739130434783,low,FR,MOSC,24
2010-09-04,-36.689655172413794,low,FR,MOSC,24
2010-09-05,-46.0,low,FR,MOSC,24
2010-09-29,-48.4375,low,FR,MOSC,24
2010-09-30,-51.26086956521739,low,FR,MOSC,24
2010-10-01,-52.95238095238095,low,FR,MOSC,24
2010-10-02,-61.0,low,FR,MOSC,24
2010-10-03,-61.0,low,FR,MOSC,24
2010-10-04,-92.6421052631579,low,FR,MOSC,24
2010-10-05,-91.68235294117648,low,FR,MOSC,24
2010-10-06,-71.48214285714286,low,FR,MOSC,24
2010-12-01,-51.50877192982456,low,FR,MOSC,24
2011-01-13,-39.43333333333333,low,FR,MOSC,24
2011-01-18,-82.18181818181819,low,FR,MOSC,24
2011-01-19,-36.86206896551724,low,FR,MOSC,24
2011-01-26,-45.31578947368421,low,FR,MOSC,24
2011-01-27,-68.7,low,FR,MOSC,24
2011-01-29,-77.81818181818181,low,FR,MOSC,24
2011-01-30,-40.76190476190476,low,FR,MOSC,24
2011-02-06,-70.08333333333333,low,FR,MOSC,24
2011-02-07,-57.0,low,FR,MOSC,24
2011-02-08,-49.888888888888886,low,FR,MOSC,24
2011-02-09,-39.87096774193548,low,FR,MOSC,24
2011-02-12,-84.0909090909091,low,FR,MOSC,24
2011-02-13,-41.23076923076923,low,FR,MOSC,24
2011-02-14,-47.69230769230769,low,FR,MOSC,24
2011-02-17,-87.44594594594595,low,FR,MOSC,24
2011-02-26,-49.861111111111114,low,FR,MOSC,24
2011-05-08,-37.1764705882353,low,FR,MOSC,24
2011-05-09,-41.36666666666667,low,FR,MOSC,24
2011-05-13,-111.14285714285714,low,FR,MOSC,24
2011-05-14,-51.80357142857143,low,FR,MOSC,24
2011-05-26,-34.041666666666664,low,FR,MOSC,24
2011-08-21,-38.266666666666666,low,FR,MOSC,24
2011-08-22,-36.266666666666666,low,FR,MOSC,24
2011-08-23,-55.13333333333333,low,FR,MOSC,24
2011-08-25,-36.130434782608695,low,FR,MOSC,24
2011-08-30,-47.55555555555556,low,FR,MOSC,24
2011-08-31,-52.333333333333336,low,FR,MOSC,24
2011-09-01,-42.125,low,FR,MOSC,24
2011-09-02,-39.6,low,FR,MOSC,24
2011-09-03,-40.464285714285715,low,FR,MOSC,24
2011-09-08,-53.095238095238095,low,FR,MOSC,24
2011-09-09,-56.30769230769231,low,FR,MOSC,24
2011-11-05,-46.294117647058826,low,FR,MOSC,24
2011-11-07,-85.72727272727273,low,FR,MOSC,24
2011-11-09,-52.12903225806452,low,FR,MOSC,24
2011-11-20,-71.70588235294117,low,FR,MOSC,24
2011-11-21,-59.08695652173913,low,FR,MOSC,24
2011-11-28,-52.41379310344828,low,FR,MOSC,24
2011-12-09,-72.66666666666667,low,FR,MOSC,24
2011-12-10,-54.46666666666667,low,FR,MOSC,24
2011-12-14,-106.625,low,FR,MOSC,24
2011-12-15,-60.69230769230769,low,FR,MOSC,24
2011-12-16,-56.375,low,FR,MOSC,24
2011-12-17,-88.5340909090909,low,FR,MOSC,24
2011-12-18,-78.6304347826087,low,FR,MOSC,24
2011-12-19,-33.625,low,FR,MOSC,24
2012-02-22,-51.5,low,FR,MOSC,24
2012-02-23,-98.6304347826087,low,FR,MOSC,24
2012-04-18,-69.42857142857143,low,FR,MOSC,24
2012-04-19,-54.40909090909091,low,FR,MOSC,24
2012-04-20,-98.5673076923077,low,FR,MOSC,24
2012-04-21,-50.5,low,FR,MOSC,24
2012-05-03,-87.125,low,FR,MOSC,24
2012-05-11,-77.93548387096774,low,FR,MOSC,24
2012-05-17,-74.01612903225806,low,FR,MOSC,24
2012-05-27,-70.86206896551724,low,FR,MOSC,24
2012-05-28,-74.54166666666667,low,FR,MOSC,24
2012-05-29,-74.35555555555555,low,FR,MOSC,24
2012-05-30,-36.94444444444444,low,FR,MOSC,24
2012-06-26,-52.38775510204081,low,FR,MOSC,24
2012-06-27,-79.06451612903226,low,FR,MOSC,24
2012-06-28,-67.92105263157895,low,FR,MOSC,24
2012-06-29,-74.34375,low,FR,MOSC,24
2012-06-30,-66.8,low,FR,MOSC,24
2012-07-01,-65.42105263157895,low,FR,MOSC,24
2012-07-02,-38.0,low,FR,MOSC,24
2012-07-03,-50.333333333333336,low,FR,MOSC,24
2012-09-22,-34.666666666666664,low,FR,MOSC,24
2012-09-24,-31.88235294117647,low,FR,MOSC,24
2012-10-24,-33.27272727272727,low,FR,MOSC,24
2012-10-25,-34.84615384615385,low,FR,MOSC,24
2012-11-09,-31.94736842105263,low,FR,MOSC,24
2012-11-10,-38.958333333333336,low,FR,MOSC,24
2012-11-12,-43.78378378378378,low,FR,MOSC,24
2012-12-28,-35.55555555555556,low,FR,MOSC,24
2012-12-29,-57.38709677419355,low,FR,MOSC,24
2013-01-03,-73.05,low,FR,MOSC,24
2013-01-05,-62.166666666666664,low,FR,MOSC,24
2013-01-06,-67.10526315789474,low,FR,MOSC,24
2013-01-10,-67.35,low,FR,MOSC,24
2013-01-11,-59.421052631578945,low,FR,MOSC,24
2013-02-02,-59.34782608695652,low,FR,MOSC,24
2013-02-11,-57.12903225806452,low,FR,MOSC,24
2013-02-15,-52.0,low,FR,MOSC,24
2013-03-08,-62.391304347826086,low,FR,MOSC,24
2013-03-10,-73.44444444444444,low,FR,MOSC,24
2013-03-11,-64.95454545454545,low,FR,MOSC,24
2013-03-12,-80.10227272727273,low,FR,MOSC,24
2013-03-13,-71.71739130434783,low,FR,MOSC,24
2013-04-05,-70.51612903225806,low,FR,MOSC,24
2013-04-09,-73.93103448275862,low,FR,MOSC,24
2013-04-10,-33.333333333333336,low,FR,MOSC,24
2013-04-29,-84.8953488372093,low,FR,MOSC,24
2013-04-30,-96.41176470588235,low,FR,MOSC,24
2013-05-01,-46.666666666666664,low,FR,MOSC,24
2013-05-02,-64.65517241379311,low,FR,MOSC,24
2013-05-03,-69.1875,low,FR,MOSC,24
2013-05-04,-45.333333333333336,low,FR,MOSC,24
2013-05-05,-49.509803921568626,low,FR,MOSC,24
2013-07-25,-32.43478260869565,low,FR,MOSC,24
2013-07-26,-32.0,low,FR,MOSC,24
2013-09-12,-32.666666666666664,low,FR,MOSC,24
2013-09-26,-39.18518518518518,low,FR,MOSC,24
2013-09-27,-53.833333333333336,low,FR,MOSC,24
2013-09-28,-49.526315789473685,low,FR,MOSC,24
2013-09-29,-66.20833333333333,low,FR,MOSC,24
2013-09-30,-58.77142857142857,low,FR,MOSC,24
2013-10-08,-36.77777777777778,low,FR,MOSC,24
2013-10-11,-78.94736842105263,low,FR,MOSC,24
2013-10-12,-64.16666666666667,low,FR,MOSC,24
2013-10-14,-77.15,low,FR,MOSC,24
2013-10-21,-70.98648648648648,low,FR,MOSC,24
2013-10-22,-68.52380952380952,low,FR,MOSC,24
2013-10-28,-61.03846153846154,low,FR,MOSC,24
2013-10-29,-61.80487804878049,low,FR,MOSC,24
2013-11-08,-64.88888888888889,low,FR,MOSC,24
2013-11-22,-59.51219512195122,low,FR,MOSC,24
2013-11-30,-62.86363636363637,low,FR,MOSC,24
2014-01-07,-55.75471698113208,low,FR,MOSC,24
2014-01-08,-38.0,low,FR,MOSC,24
2014-01-09,-69.84848484848484,low,FR,MOSC,24
2014-01-16,-62.51851851851852,low,FR,MOSC,24
2014-01-18,-55.55555555555556,low,FR,MOSC,24
2014-01-20,-32.833333333333336,low,FR,MOSC,24
2014-03-31,-61.0,low,FR,MOSC,24
2014-04-01,-62.03333333333333,low,FR,MOSC,24
2014-04-02,-58.72093023255814,low,FR,MOSC,24
2014-04-04,-32.92857142857143,low,FR,MOSC,24
2014-04-17,-58.088235294117645,low,FR,MOSC,24
2014-05-01,-74.04166666666667,low,FR,MOSC,24
2014-05-02,-56.06896551724138,low,FR,MOSC,24
2014-05-03,-72.22222222222223,low,FR,MOSC,24
2014-05-13,-69.47826086956522,low,FR,MOSC,24
2014-05-14,-68.14285714285714,low,FR,MOSC,24
2014-05-15,-68.35,low,FR,MOSC,24
2014-06-06,-37.8125,low,FR,MOSC,24
2014-07-31,-54.470588235294116,low,FR,MOSC,24
2014-08-22,-54.69230769230769,low,FR,MOSC,24
2014-08-23,-72.3,low,FR,MOSC,24
2014-08-24,-67.36,low,FR,MOSC,24
2014-08-25,-62.54545454545455,low,FR,MOSC,24
2014-08-26,-60.81578947368421,low,FR,MOSC,24
2014-08-27,-67.17647058823529,low,FR,MOSC,24
2014-09-21,-71.90697674418605,low,FR,MOSC,24
2014-09-22,-70.71830985915493,low,FR,MOSC,24
2014-10-18,-83.54736842105264,low,FR,MOSC,24
2014-10-19,-66.2,low,FR,MOSC,24
2014-11-20,-67.12820512820512,low,FR,MOSC,24
2014-11-21,-68.86046511627907,low,FR,MOSC,24
2014-12-17,-68.56060606060606,low,FR,MOSC,24
2014-12-18,-63.48076923076923,low,FR,MOSC,24
2014-12-19,-105.06666666666666,low,FR,MOSC,24
2014-12-20,-64.27450980392157,low,FR,MOSC,24
2014-12-21,-62.361111111111114,low,FR,MOSC,24
2015-01-15,-61.78947368421053,low,FR,MOSC,24
2015-01-16,-67.6590909090909,low,FR,MOSC,24
2015-01-20,-54.06666666666667,low,FR,MOSC,24
2015-02-13,-57.189655172413794,low,FR,MOSC,24
2015-02-14,-36.5,low,FR,MOSC,24
2015-02-15,-73.72,low,FR,MOSC,24
2015-02-16,-54.421052631578945,low,FR,MOSC,24
2015-02-17,-58.57142857142857,low,FR,MOSC,24
2015-02-19,-73.47058823529412,low,FR,MOSC,24
2015-03-01,-57.55555555555556,low,FR,MOSC,24
2015-03-10,-54.87179487179487,low,FR,MOSC,24
2015-03-11,-63.083333333333336,low,FR,MOSC,24
2015-04-06,-46.21875,low,FR,MOSC,24
2015-04-07,-56.25,low,FR,MOSC,24
2015-04-08,-36.5,low,FR,MOSC,24
2015-05-28,-46.61904761904762,low,FR,MOSC,24
2015-05-29,-35.57142857142857,low,FR,MOSC,24
2015-06-12,-57.854838709677416,low,FR,MOSC,24
2015-06-13,-60.86206896551724,low,FR,MOSC,24
2015-06-14,-77.26315789473684,low,FR,MOSC,24
2015-06-20,-58.592592592592595,low,FR,MOSC,24
2015-06-21,-63.51851851851852,low,FR,MOSC,24
2015-07-10,-54.6875,low,FR,MOSC,24
2015-07-11,-58.8,low,FR,MOSC,24
2015-07-29,-65.2258064516129,low,FR,MOSC,24
2015-07-30,-58.083333333333336,low,FR,MOSC,24
2015-07-31,-81.0,low,FR,MOSC,24
2015-08-05,-81.0,low,FR,MOSC,24
2015-08-06,-51.61290322580645,low,FR,MOSC,24
2015-08-07,-66.05555555555556,low,FR,MOSC,24
2015-08-08,-66.05555555555556,low,FR,MOSC,24
2015-08-09,-69.0,low,FR,MOSC,24
2015-08-10,-53.27272727272727,low,FR,MOSC,24
2015-08-24,-50.25,low,FR,MOSC,24
2015-08-25,-63.30769230769231,low,FR,MOSC,24
2015-09-02,-48.17857142857143,low,FR,MOSC,24
2015-09-03,-69.57894736842105,low,FR,MOSC,24
2015-09-04,-46.03225806451613,low,FR,MOSC,24
2015-09-05,-60.86363636363637,low,FR,MOSC,24
2015-09-06,-55.78260869565217,low,FR,MOSC,24
2015-09-07,-58.45454545454545,low,FR,MOSC,24
2015-09-21,-49.6,low,FR,MOSC,24
2015-09-22,-62.11764705882353,low,FR,MOSC,24
2015-10-01,-47.57692307692308,low,FR,MOSC,24
2015-10-02,-54.94444444444444,low,FR,MOSC,24
2015-10-17,-67.07692307692308,low,FR,MOSC,24
2015-10-18,-55.630434782608695,low,FR,MOSC,24
2015-10-19,-33.5,low,FR,MOSC,24
2015-10-20,-64.96774193548387,low,FR,MOSC,24
2015-10-21,-56.69444444444444,low,FR,MOSC,24
2015-10-22,-54.42857142857143,low,FR,MOSC,24
2015-10-23,-68.08333333333333,low,FR,MOSC,24
2015-10-24,-51.76470588235294,low,FR,MOSC,24
2015-11-02,-73.20833333333333,low,FR,MOSC,24
2015-11-03,-65.34426229508196,low,FR,MOSC,24
2015-11-04,-57.5,low,FR,MOSC,24
2015-11-05,-62.54545454545455,low,FR,MOSC,24
2015-11-06,-40.95,low,FR,MOSC,24
2015-11-24,-76.1470588235294,low,FR,MOSC,24
2015-11-25,-69.17543859649123,low,FR,MOSC,24
2015-11-26,-99.94117647058823,low,FR,MOSC,24
2015-11-30,-76.91304347826087,low,FR,MOSC,24
2015-12-01,-35.52173913043478,low,FR,MOSC,24
2015-12-15,-68.75,low,FR,MOSC,24
2015-12-17,-43.0,low,FR,MOSC,24
2015-12-18,-50.6,low,FR,MOSC,24
2015-12-25,-47.333333333333336,low,FR,MOSC,24
2015-12-28,-36.833333333333336,low,FR,MOSC,24
2015-12-29,-73.46428571428571,low,FR,MOSC,24
2015-12-30,-81.52777777777777,low,FR,MOSC,24
2015-12-31,-81.0,low,FR,MOSC,24
2016-01-01,-136.61029411764707,low,FR,MOSC,24
2016-01-02,-129.30434782608697,low,FR,MOSC,24
2016-01-03,-124.95081967213115,low,FR,MOSC,24
2016-01-04,-122.2421875,low,FR,MOSC,24
2016-01-05,-124.83783783783784,low,FR,MOSC,24
2016-01-06,-124.61313868613139,low,FR,MOSC,24
2016-01-07,-102.44155844155844,low,FR,MOSC,24
2016-01-08,-126.37931034482759,low,FR,MOSC,24
2016-01-09,-121.41791044776119,low,FR,MOSC,24
2016-01-10,-47.0,low,FR,MOSC,24
2016-01-11,-74.14285714285714,low,FR,MOSC,24
2016-01-12,-49.4,low,FR,MOSC,24
2016-01-13,-52.75,low,FR,MOSC,24
2016-01-15,-48.45454545454545,low,FR,MOSC,24
2016-01-16,-42.76923076923077,low,FR,MOSC,24
2016-01-17,-39.666666666666664,low,FR,MOSC,24
2016-01-25,-94.05434782608695,low,FR,MOSC,24
2016-01-26,-76.5,low,FR,MOSC,24
2016-01-27,-51.2,low,FR,MOSC,24
2016-01-29,-93.35443037974683,low,FR,MOSC,24
2016-01-30,-105.90322580645162,low,FR,MOSC,24
2016-01-31,-115.14655172413794,low,FR,MOSC,24
2016-02-01,-115.0,low,FR,MOSC,24
2016-02-02,-129.19354838709677,low,FR,MOSC,24
2016-02-03,-157.59146341463415,low,FR,MOSC,24
2016-02-05,-50.666666666666664,low,FR,MOSC,24
2016-02-06,-37.0,low,FR,MOSC,24
2016-02-09,-37.0,low,FR,MOSC,24
2016-02-24,-34.916666666666664,low,FR,MOSC,24
2016-05-14,-33.5,low,FR,MOSC,24
2016-06-03,-63.96296296296296,low,FR,MOSC,24
2016-06-04,-69.625,low,FR,MOSC,24
2016-07-06,-68.24,low,FR,MOSC,24
2016-09-14,-57.03225806451613,low,FR,MOSC,24
2016-10-09,-72.11363636363636,low,FR,MOSC,24
2016-10-10,-65.31111111111112,low,FR,MOSC,24
2016-11-06,-76.76470588235294,low,FR,MOSC,24
2016-11-07,-33.5,low,FR,MOSC,24
2016-11-08,-67.44186046511628,low,FR,MOSC,24
2016-11-20,-58.56,low,FR,MOSC,24
2016-12-03,-72.06382978723404,low,FR,MOSC,24
2016-12-04,-84.8625,low,FR,MOSC,24
2017-02-21,-64.21739130434783,low,FR,MOSC,24
2017-02-22,-69.41379310344827,low,FR,MOSC,24
2017-03-16,-66.3529411764706,low,FR,MOSC,24
2017-03-17,-73.88461538461539,low,FR,MOSC,24
2017-03-18,-84.1470588235294,low,FR,MOSC,24
2017-03-19,-88.43661971830986,low,FR,MOSC,24
2017-03-20,-68.95238095238095,low,FR,MOSC,24
2017-04-17,-55.77777777777778,low,FR,MOSC,24
2017-10-31,-37.744680851063826,low,FR,MOSC,24
2017-11-24,-60.69387755102041,low,FR,MOSC,24
2018-06-10,-67.96551724137932,low,FR,MOSC,24
2018-06-11,-37.5,low,FR,MOSC,24
2019-01-23,-24.625,low,FR,JUNG,25
2019-02-19,-14.321428571428571,low,FR,JUNG,25
2019-03-08,-15.391304347826088,low,FR,JUNG,25
2019-03-24,-11.944444444444445,low,FR,JUNG,25
2019-04-08,-47.351851851851855,low,FR,JUNG,25
2019-04-09,-46.0,low,FR,JUNG,25
2019-04-10,-32.333333333333336,low,FR,JUNG,25
2019-04-11,-35.5,low,FR,JUNG,25
2019-04-12,-20.606060606060606,low,FR,JUNG,25
2019-04-13,-32.0,low,FR,JUNG,25
2019-04-14,-21.666666666666668,low,FR,JUNG,25
2019-04-15,-15.0,low,FR,JUNG,25
2019-04-16,-20.75,low,FR,JUNG,25
2019-04-17,-13.19047619047619,low,FR,JUNG,25
2019-04-28,-13.6,low,FR,JUNG,25
2019-04-30,-20.147058823529413,low,FR,JUNG,25
2019-05-01,-11.75,low,FR,JUNG,25
2019-05-05,-11.5,low,FR,JUNG,25
2019-05-23,-11.466666666666667,low,FR,JUNG,25
2019-05-24,-15.444444444444445,low,FR,JUNG,25
2019-05-26,-14.294117647058824,low,FR,JUNG,25
2019-05-27,-19.166666666666668,low,FR,JUNG,25
2019-06-23,-13.0,low,FR,JUNG,25
2019-06-25,-12.5,low,FR,JUNG,25
2019-07-04,-11.571428571428571,low,FR,JUNG,25
2019-07-05,-15.0,low,FR,JUNG,25
2019-07-08,-11.941176470588236,low,FR,JUNG,25
2019-07-15,2.875,high,FR,JUNG,25
2019-07-17,-17.19047619047619,low,FR,JUNG,25
2019-07-20,-13.409090909090908,low,FR,JUNG,25
2019-07-27,-13.25,low,FR,JUNG,25
2019-07-31,3.0,high,FR,JUNG,25
2019-08-04,3.0,high,FR,JUNG,25
2019-08-08,-14.272727272727273,low,FR,JUNG,25
2019-08-10,2.7142857142857144,high,FR,JUNG,25
2019-08-15,2.7142857142857144,high,FR,JUNG,25
2019-08-23,-12.214285714285714,low,FR,JUNG,25
2019-08-26,-13.75,low,FR,JUNG,25
2019-09-05,-15.153846153846153,low,FR,JUNG,25
2019-09-09,-18.6,low,FR,JUNG,25
2019-09-20,-21.714285714285715,low,FR,JUNG,25
2019-09-21,-13.5,low,FR,JUNG,25
2019-09-27,-15.2,low,FR,JUNG,25
2019-09-29,-18.166666666666668,low,FR,JUNG,25
2019-09-30,-22.5,low,FR,JUNG,25
2019-10-01,-31.86046511627907,low,FR,JUNG,25
2019-10-12,-16.476190476190474,low,FR,JUNG,25
2019-10-19,4.0,high,FR,JUNG,25
2019-10-21,2.8333333333333335,high,FR,JUNG,25
2019-10-22,4.5,high,FR,JUNG,25
2019-10-23,3.0,high,FR,JUNG,25
2019-10-24,3.0,high,FR,JUNG,25
2019-10-27,-13.7,low,FR,JUNG,25
2019-10-31,3.875,high,FR,JUNG,25
2019-11-02,3.142857142857143,high,FR,JUNG,25
2019-11-03,2.5555555555555554,high,FR,JUNG,25
2019-11-11,-14.222222222222221,low,FR,JUNG,25
2019-11-28,2.857142857142857,high,FR,JUNG,25
2019-12-06,-17.347826086956523,low,FR,JUNG,25
2019-12-21,-16.347826086956523,low,FR,JUNG,25
2020-01-10,-12.117647058823529,low,FR,JUNG,25
2020-01-19,-21.923076923076923,low,FR,JUNG,25
2020-01-30,3.5714285714285716,high,FR,JUNG,25
2020-02-03,3.0,high,FR,JUNG,25
2020-02-04,3.0,high,FR,JUNG,25
2020-02-17,-18.5,low,FR,JUNG,25
2020-02-18,-33.5,low,FR,JUNG,25
2020-03-07,3.3333333333333335,high,FR,JUNG,25
2020-03-08,3.3333333333333335,high,FR,JUNG,25
2020-03-23,-21.615384615384617,low,FR,JUNG,25
2020-03-24,-22.0,low,FR,JUNG,25
2020-03-25,-37.48780487804878,low,FR,JUNG,25
2020-03-26,-17.5,low,FR,JUNG,25
2020-04-09,2.5,high,FR,JUNG,25
2020-04-24,-12.0,low,FR,JUNG,25
2020-04-27,-39.673469387755105,low,FR,JUNG,25
2020-05-22,2.5,high,FR,JUNG,25
2020-05-23,5.0,high,FR,JUNG,25
2020-05-24,4.833333333333333,high,FR,JUNG,25
2020-05-25,4.833333333333333,high,FR,JUNG,25
2020-05-26,4.625,high,FR,JUNG,25
2020-05-30,-17.304347826086957,low,FR,JUNG,25
2020-06-11,-15.708333333333334,low,FR,JUNG,25
2020-06-12,-11.5,low,FR,JUNG,25
2020-08-10,-30.097560975609756,low,FR,JUNG,25
2020-09-07,-15.04,low,FR,JUNG,25
2020-10-05,-25.5625,low,FR,JUNG,25
2020-11-16,2.6,high,FR,JUNG,25
2020-11-17,2.6,high,FR,JUNG,25
2020-12-01,-12.384615384615385,low,FR,JUNG,25
2020-12-03,2.7142857142857144,high,FR,JUNG,25
2020-12-06,3.5,high,FR,JUNG,25
2020-12-27,-16.5,low,FR,JUNG,25
2020-12-28,-29.14814814814815,low,FR,JUNG,25
2020-12-29,-12.65,low,FR,JUNG,25
2021-01-04,-13.0,low,FR,JUNG,25
2021-01-06,-11.375,low,FR,JUNG,25
2021-01-12,3.3333333333333335,high,FR,JUNG,25
2021-01-13,2.875,high,FR,JUNG,25
2021-01-15,2.875,high,FR,JUNG,25
2021-01-16,3.5,high,FR,JUNG,25
2021-01-18,3.857142857142857,high,FR,JUNG,25
2021-01-19,3.5,high,FR,JUNG,25
2021-02-05,3.0,high,FR,JUNG,25
2021-02-07,3.0,high,FR,JUNG,25
2021-02-17,3.6666666666666665,high,FR,JUNG,25
2021-02-19,-20.54054054054054,low,FR,JUNG,25
2021-02-23,5.0,high,FR,JUNG,25
2021-02-24,5.0,high,FR,JUNG,25
2021-02-26,3.2222222222222223,high,FR,JUNG,25
2021-02-27,3.2222222222222223,high,FR,JUNG,25
2021-02-28,3.2222222222222223,high,FR,JUNG,25
2021-03-07,-13.333333333333334,low,FR,JUNG,25
2021-03-19,-22.0,low,FR,JUNG,25
2021-03-31,-18.37037037037037,low,FR,JUNG,25
2021-04-27,-13.666666666666666,low,FR,JUNG,25
2021-04-28,-22.56756756756757,low,FR,JUNG,25
2021-05-01,-14.0,low,FR,JUNG,25
2021-05-02,-12.9,low,FR,JUNG,25
2021-06-12,-14.0,low,FR,JUNG,25
2021-06-15,-14.0,low,FR,JUNG,25
2021-06-16,-23.324324324324323,low,FR,JUNG,25
2021-06-25,-12.066666666666666,low,FR,JUNG,25
2021-06-27,-11.8,low,FR,JUNG,25
2021-07-06,-15.0,low,FR,JUNG,25
2021-07-11,-12.0,low,FR,JUNG,25
2021-07-13,-22.5,low,FR,JUNG,25
2021-07-20,-19.0,low,FR,JUNG,25
2021-07-27,-13.11111111111111,low,FR,JUNG,25
2021-07-29,-11.625,low,FR,JUNG,25
2021-08-09,-13.0,low,FR,JUNG,25
2021-08-11,-14.875,low,FR,JUNG,25
2021-08-12,-17.25,low,FR,JUNG,25
2021-08-16,-12.76923076923077,low,FR,JUNG,25
2021-08-17,-19.0,low,FR,JUNG,25
2021-08-18,-11.928571428571429,low,FR,JUNG,25
2021-08-19,-17.7027027027027,low,FR,JUNG,25
2021-08-20,-51.296875,low,FR,JUNG,25
2021-08-21,-12.357142857142858,low,FR,JUNG,25
2021-09-05,-16.0,low,FR,JUNG,25
2021-09-13,-15.25,low,FR,JUNG,25
2021-09-17,-17.258064516129032,low,FR,JUNG,25
2021-09-23,5.0,high,FR,JUNG,25
2021-10-01,3.5,high,FR,JUNG,25
2021-10-07,3.8461538461538463,high,FR,JUNG,25
2021-10-08,4.928571428571429,high,FR,JUNG,25
2021-10-09,-14.827586206896552,low,FR,JUNG,25
2021-11-25,-16.392857142857142,low,FR,JUNG,25
2021-11-26,-27.0,low,FR,JUNG,25
2021-11-27,-33.638888888888886,low,FR,JUNG,25
2021-12-09,-14.666666666666666,low,FR,JUNG,25
2021-12-15,2.5714285714285716,high,FR,JUNG,25
2021-12-16,2.8333333333333335,high,FR,JUNG,25
2021-12-17,2.8333333333333335,high,FR,JUNG,25
2021-12-18,2.8333333333333335,high,FR,JUNG,25
2022-01-01,2.5,high,FR,JUNG,25
2022-01-05,2.5,high,FR,JUNG,25
2022-01-06,-15.555555555555555,low,FR,JUNG,25
2022-01-24,-17.4,low,FR,JUNG,25
2022-01-27,3.6666666666666665,high,FR,JUNG,25
2022-03-12,-20.16,low,FR,JUNG,25
2022-03-21,2.6,high,FR,JUNG,25
2022-03-22,2.6,high,FR,JUNG,25
2022-04-14,-12.066666666666666,low,FR,JUNG,25
2022-04-20,-38.27906976744186,low,FR,JUNG,25
2022-04-21,-13.91304347826087,low,FR,JUNG,25
2022-05-12,-12.666666666666666,low,FR,JUNG,25
2022-05-21,3.0,high,FR,JUNG,25
2022-05-22,2.6,high,FR,JUNG,25
2022-05-26,2.7,high,FR,JUNG,25
2022-05-27,4.3076923076923075,high,FR,JUNG,25
2022-06-02,2.6923076923076925,high,FR,JUNG,25
2022-06-03,6.0,high,FR,JUNG,25
